,daterep,day,month,year,cases,deaths,countries_and_territories,geoid
1741,19/01/2020,19,1,2020,0,0,Dominican_Republic,DO
1742,18/01/2020,18,1,2020,0,0,Dominican_Republic,DO
1743,17/01/2020,17,1,2020,0,0,Dominican_Republic,DO
1744,16/01/2020,16,1,2020,0,0,Dominican_Republic,DO
1745,15/01/2020,15,1,2020,0,0,Dominican_Republic,DO
1746,14/01/2020,14,1,2020,0,0,Dominican_Republic,DO
1747,13/01/2020,13,1,2020,0,0,Dominican_Republic,DO
1748,12/01/2020,12,1,2020,0,0,Dominican_Republic,DO
1749,11/01/2020,11,1,2020,0,0,Dominican_Republic,DO
1750,10/01/2020,10,1,2020,0,0,Dominican_Republic,DO
1751,09/01/2020,9,1,2020,0,0,Dominican_Republic,DO
1752,08/01/2020,8,1,2020,0,0,Dominican_Republic,DO
1753,07/01/2020,7,1,2020,0,0,Dominican_Republic,DO
1754,06/01/2020,6,1,2020,0,0,Dominican_Republic,DO
1755,05/01/2020,5,1,2020,0,0,Dominican_Republic,DO
1756,04/01/2020,4,1,2020,0,0,Dominican_Republic,DO
1757,03/01/2020,3,1,2020,0,0,Dominican_Republic,DO
1758,02/01/2020,2,1,2020,0,0,Dominican_Republic,DO
1759,01/01/2020,1,1,2020,0,0,Dominican_Republic,DO
1760,31/12/2019,31,12,2019,0,0,Dominican_Republic,DO
1761,24/03/2020,24,3,2020,192,4,Ecuador,EC
1762,23/03/2020,23,3,2020,257,7,Ecuador,EC
1763,22/03/2020,22,3,2020,106,0,Ecuador,EC
1764,21/03/2020,21,3,2020,227,4,Ecuador,EC
1765,20/03/2020,20,3,2020,31,0,Ecuador,EC
1766,19/03/2020,19,3,2020,57,1,Ecuador,EC
1767,18/03/2020,18,3,2020,53,0,Ecuador,EC
1768,17/03/2020,17,3,2020,21,0,Ecuador,EC
1769,16/03/2020,16,3,2020,9,0,Ecuador,EC
1770,15/03/2020,15,3,2020,5,1,Ecuador,EC
1771,14/03/2020,14,3,2020,6,1,Ecuador,EC
1772,11/03/2020,11,3,2020,2,0,Ecuador,EC
1773,10/03/2020,10,3,2020,1,0,Ecuador,EC
1774,09/03/2020,9,3,2020,1,0,Ecuador,EC
1775,06/03/2020,6,3,2020,3,0,Ecuador,EC
1776,05/03/2020,5,3,2020,3,0,Ecuador,EC
1777,03/03/2020,3,3,2020,1,0,Ecuador,EC
1778,02/03/2020,2,3,2020,5,0,Ecuador,EC
1779,01/03/2020,1,3,2020,1,0,Ecuador,EC
1780,29/02/2020,29,2,2020,0,0,Ecuador,EC
1781,28/02/2020,28,2,2020,0,0,Ecuador,EC
1782,27/02/2020,27,2,2020,0,0,Ecuador,EC
1783,26/02/2020,26,2,2020,0,0,Ecuador,EC
1784,25/02/2020,25,2,2020,0,0,Ecuador,EC
1785,24/02/2020,24,2,2020,0,0,Ecuador,EC
1786,23/02/2020,23,2,2020,0,0,Ecuador,EC
1787,22/02/2020,22,2,2020,0,0,Ecuador,EC
1788,21/02/2020,21,2,2020,0,0,Ecuador,EC
1789,20/02/2020,20,2,2020,0,0,Ecuador,EC
1790,19/02/2020,19,2,2020,0,0,Ecuador,EC
1791,18/02/2020,18,2,2020,0,0,Ecuador,EC
1792,17/02/2020,17,2,2020,0,0,Ecuador,EC
1793,16/02/2020,16,2,2020,0,0,Ecuador,EC
1794,15/02/2020,15,2,2020,0,0,Ecuador,EC
1795,14/02/2020,14,2,2020,0,0,Ecuador,EC
1796,13/02/2020,13,2,2020,0,0,Ecuador,EC
1797,12/02/2020,12,2,2020,0,0,Ecuador,EC
1798,11/02/2020,11,2,2020,0,0,Ecuador,EC
1799,10/02/2020,10,2,2020,0,0,Ecuador,EC
1800,09/02/2020,9,2,2020,0,0,Ecuador,EC
1801,08/02/2020,8,2,2020,0,0,Ecuador,EC
1802,07/02/2020,7,2,2020,0,0,Ecuador,EC
1803,06/02/2020,6,2,2020,0,0,Ecuador,EC
1804,05/02/2020,5,2,2020,0,0,Ecuador,EC
1805,04/02/2020,4,2,2020,0,0,Ecuador,EC
1806,03/02/2020,3,2,2020,0,0,Ecuador,EC
1807,02/02/2020,2,2,2020,0,0,Ecuador,EC
1808,01/02/2020,1,2,2020,0,0,Ecuador,EC
1809,31/01/2020,31,1,2020,0,0,Ecuador,EC
1810,30/01/2020,30,1,2020,0,0,Ecuador,EC
1811,29/01/2020,29,1,2020,0,0,Ecuador,EC
1812,28/01/2020,28,1,2020,0,0,Ecuador,EC
1813,27/01/2020,27,1,2020,0,0,Ecuador,EC
1814,26/01/2020,26,1,2020,0,0,Ecuador,EC
1815,25/01/2020,25,1,2020,0,0,Ecuador,EC
1816,24/01/2020,24,1,2020,0,0,Ecuador,EC
1817,23/01/2020,23,1,2020,0,0,Ecuador,EC
1818,22/01/2020,22,1,2020,0,0,Ecuador,EC
1819,21/01/2020,21,1,2020,0,0,Ecuador,EC
1820,20/01/2020,20,1,2020,0,0,Ecuador,EC
1821,19/01/2020,19,1,2020,0,0,Ecuador,EC
1822,18/01/2020,18,1,2020,0,0,Ecuador,EC
1823,17/01/2020,17,1,2020,0,0,Ecuador,EC
1824,16/01/2020,16,1,2020,0,0,Ecuador,EC
1825,15/01/2020,15,1,2020,0,0,Ecuador,EC
1826,14/01/2020,14,1,2020,0,0,Ecuador,EC
1827,13/01/2020,13,1,2020,0,0,Ecuador,EC
1828,12/01/2020,12,1,2020,0,0,Ecuador,EC
1829,11/01/2020,11,1,2020,0,0,Ecuador,EC
1830,10/01/2020,10,1,2020,0,0,Ecuador,EC
1831,09/01/2020,9,1,2020,0,0,Ecuador,EC
1832,08/01/2020,8,1,2020,0,0,Ecuador,EC
1833,07/01/2020,7,1,2020,0,0,Ecuador,EC
1834,06/01/2020,6,1,2020,0,0,Ecuador,EC
1835,05/01/2020,5,1,2020,0,0,Ecuador,EC
1836,04/01/2020,4,1,2020,0,0,Ecuador,EC
1837,03/01/2020,3,1,2020,0,0,Ecuador,EC
1838,02/01/2020,2,1,2020,0,0,Ecuador,EC
1839,01/01/2020,1,1,2020,0,0,Ecuador,EC
1840,31/12/2019,31,12,2019,0,0,Ecuador,EC
1841,24/03/2020,24,3,2020,33,4,Egypt,EG
1842,23/03/2020,23,3,2020,9,2,Egypt,EG
1843,22/03/2020,22,3,2020,29,1,Egypt,EG
1844,21/03/2020,21,3,2020,46,1,Egypt,EG
1845,20/03/2020,20,3,2020,14,0,Egypt,EG
1846,19/03/2020,19,3,2020,30,2,Egypt,EG
1847,18/03/2020,18,3,2020,40,2,Egypt,EG
1848,17/03/2020,17,3,2020,16,0,Egypt,EG
1849,16/03/2020,16,3,2020,17,0,Egypt,EG
1850,15/03/2020,15,3,2020,0,0,Egypt,EG
1851,14/03/2020,14,3,2020,13,0,Egypt,EG
1852,13/03/2020,13,3,2020,20,1,Egypt,EG
1853,12/03/2020,12,3,2020,1,0,Egypt,EG
1854,11/03/2020,11,3,2020,4,0,Egypt,EG
1855,10/03/2020,10,3,2020,6,0,Egypt,EG
1856,09/03/2020,9,3,2020,34,1,Egypt,EG
1857,07/03/2020,7,3,2020,12,0,Egypt,EG
1858,06/03/2020,6,3,2020,1,0,Egypt,EG
1859,02/03/2020,2,3,2020,1,0,Egypt,EG
1860,01/03/2020,1,3,2020,0,0,Egypt,EG
1861,29/02/2020,29,2,2020,0,0,Egypt,EG
1862,28/02/2020,28,2,2020,0,0,Egypt,EG
1863,27/02/2020,27,2,2020,0,0,Egypt,EG
1864,26/02/2020,26,2,2020,0,0,Egypt,EG
1865,25/02/2020,25,2,2020,0,0,Egypt,EG
1866,24/02/2020,24,2,2020,0,0,Egypt,EG
1867,23/02/2020,23,2,2020,0,0,Egypt,EG
1868,22/02/2020,22,2,2020,0,0,Egypt,EG
1869,21/02/2020,21,2,2020,0,0,Egypt,EG
1870,20/02/2020,20,2,2020,0,0,Egypt,EG
1871,19/02/2020,19,2,2020,0,0,Egypt,EG
1872,18/02/2020,18,2,2020,0,0,Egypt,EG
1873,17/02/2020,17,2,2020,0,0,Egypt,EG
1874,16/02/2020,16,2,2020,0,0,Egypt,EG
1875,15/02/2020,15,2,2020,1,0,Egypt,EG
1876,14/02/2020,14,2,2020,0,0,Egypt,EG
1877,13/02/2020,13,2,2020,0,0,Egypt,EG
1878,12/02/2020,12,2,2020,0,0,Egypt,EG
1879,11/02/2020,11,2,2020,0,0,Egypt,EG
1880,10/02/2020,10,2,2020,0,0,Egypt,EG
1881,09/02/2020,9,2,2020,0,0,Egypt,EG
1882,08/02/2020,8,2,2020,0,0,Egypt,EG
1883,07/02/2020,7,2,2020,0,0,Egypt,EG
1884,06/02/2020,6,2,2020,0,0,Egypt,EG
1885,05/02/2020,5,2,2020,0,0,Egypt,EG
1886,04/02/2020,4,2,2020,0,0,Egypt,EG
1887,03/02/2020,3,2,2020,0,0,Egypt,EG
1888,02/02/2020,2,2,2020,0,0,Egypt,EG
1889,01/02/2020,1,2,2020,0,0,Egypt,EG
1890,31/01/2020,31,1,2020,0,0,Egypt,EG
1891,30/01/2020,30,1,2020,0,0,Egypt,EG
1892,29/01/2020,29,1,2020,0,0,Egypt,EG
1893,28/01/2020,28,1,2020,0,0,Egypt,EG
1894,27/01/2020,27,1,2020,0,0,Egypt,EG
1895,26/01/2020,26,1,2020,0,0,Egypt,EG
1896,25/01/2020,25,1,2020,0,0,Egypt,EG
1897,24/01/2020,24,1,2020,0,0,Egypt,EG
1898,23/01/2020,23,1,2020,0,0,Egypt,EG
1899,22/01/2020,22,1,2020,0,0,Egypt,EG
1900,21/01/2020,21,1,2020,0,0,Egypt,EG
1901,20/01/2020,20,1,2020,0,0,Egypt,EG
1902,19/01/2020,19,1,2020,0,0,Egypt,EG
1903,18/01/2020,18,1,2020,0,0,Egypt,EG
1904,17/01/2020,17,1,2020,0,0,Egypt,EG
1905,16/01/2020,16,1,2020,0,0,Egypt,EG
1906,15/01/2020,15,1,2020,0,0,Egypt,EG
1907,14/01/2020,14,1,2020,0,0,Egypt,EG
1908,13/01/2020,13,1,2020,0,0,Egypt,EG
1909,12/01/2020,12,1,2020,0,0,Egypt,EG
1910,11/01/2020,11,1,2020,0,0,Egypt,EG
1911,10/01/2020,10,1,2020,0,0,Egypt,EG
1912,09/01/2020,9,1,2020,0,0,Egypt,EG
1913,08/01/2020,8,1,2020,0,0,Egypt,EG
1914,07/01/2020,7,1,2020,0,0,Egypt,EG
1915,06/01/2020,6,1,2020,0,0,Egypt,EG
1916,05/01/2020,5,1,2020,0,0,Egypt,EG
1917,04/01/2020,4,1,2020,0,0,Egypt,EG
1918,03/01/2020,3,1,2020,0,0,Egypt,EG
1919,02/01/2020,2,1,2020,0,0,Egypt,EG
1920,01/01/2020,1,1,2020,0,0,Egypt,EG
1921,31/12/2019,31,12,2019,0,0,Egypt,EG
1922,24/03/2020,24,3,2020,2,0,El_Salvador,SV
1923,23/03/2020,23,3,2020,0,0,El_Salvador,SV
1924,22/03/2020,22,3,2020,0,0,El_Salvador,SV
1925,21/03/2020,21,3,2020,2,0,El_Salvador,SV
1926,20/03/2020,20,3,2020,0,0,El_Salvador,SV
1927,19/03/2020,19,3,2020,1,0,El_Salvador,SV
1928,24/03/2020,24,3,2020,3,0,Equatorial_Guinea,GQ
1929,23/03/2020,23,3,2020,0,0,Equatorial_Guinea,GQ
1930,22/03/2020,22,3,2020,2,0,Equatorial_Guinea,GQ
1931,21/03/2020,21,3,2020,0,0,Equatorial_Guinea,GQ
1932,20/03/2020,20,3,2020,1,0,Equatorial_Guinea,GQ
1933,19/03/2020,19,3,2020,2,0,Equatorial_Guinea,GQ
1934,18/03/2020,18,3,2020,0,0,Equatorial_Guinea,GQ
1935,17/03/2020,17,3,2020,0,0,Equatorial_Guinea,GQ
1936,16/03/2020,16,3,2020,0,0,Equatorial_Guinea,GQ
1937,15/03/2020,15,3,2020,1,0,Equatorial_Guinea,GQ
1938,24/03/2020,24,3,2020,0,0,Eritrea,ER
1939,23/03/2020,23,3,2020,0,0,Eritrea,ER
1940,22/03/2020,22,3,2020,1,0,Eritrea,ER
1941,24/03/2020,24,3,2020,26,0,Estonia,EE
1942,23/03/2020,23,3,2020,20,0,Estonia,EE
1943,22/03/2020,22,3,2020,23,0,Estonia,EE
1944,21/03/2020,21,3,2020,16,0,Estonia,EE
1945,20/03/2020,20,3,2020,9,0,Estonia,EE
1946,19/03/2020,19,3,2020,33,0,Estonia,EE
1947,18/03/2020,18,3,2020,20,0,Estonia,EE
1948,17/03/2020,17,3,2020,34,0,Estonia,EE
1949,16/03/2020,16,3,2020,56,0,Estonia,EE
1950,15/03/2020,15,3,2020,36,0,Estonia,EE
1951,14/03/2020,14,3,2020,52,0,Estonia,EE
1952,13/03/2020,13,3,2020,11,0,Estonia,EE
1953,12/03/2020,12,3,2020,3,0,Estonia,EE
1954,11/03/2020,11,3,2020,3,0,Estonia,EE
1955,07/03/2020,7,3,2020,5,0,Estonia,EE
1956,06/03/2020,6,3,2020,3,0,Estonia,EE
1957,04/03/2020,4,3,2020,1,0,Estonia,EE
1958,02/03/2020,2,3,2020,0,0,Estonia,EE
1959,01/03/2020,1,3,2020,0,0,Estonia,EE
1960,29/02/2020,29,2,2020,0,0,Estonia,EE
1961,28/02/2020,28,2,2020,1,0,Estonia,EE
1962,27/02/2020,27,2,2020,0,0,Estonia,EE
1963,26/02/2020,26,2,2020,0,0,Estonia,EE
1964,25/02/2020,25,2,2020,0,0,Estonia,EE
1965,24/02/2020,24,2,2020,0,0,Estonia,EE
1966,23/02/2020,23,2,2020,0,0,Estonia,EE
1967,22/02/2020,22,2,2020,0,0,Estonia,EE
1968,21/02/2020,21,2,2020,0,0,Estonia,EE
1969,20/02/2020,20,2,2020,0,0,Estonia,EE
1970,19/02/2020,19,2,2020,0,0,Estonia,EE
1971,18/02/2020,18,2,2020,0,0,Estonia,EE
1972,17/02/2020,17,2,2020,0,0,Estonia,EE
1973,16/02/2020,16,2,2020,0,0,Estonia,EE
1974,15/02/2020,15,2,2020,0,0,Estonia,EE
1975,14/02/2020,14,2,2020,0,0,Estonia,EE
1976,13/02/2020,13,2,2020,0,0,Estonia,EE
1977,12/02/2020,12,2,2020,0,0,Estonia,EE
1978,11/02/2020,11,2,2020,0,0,Estonia,EE
1979,10/02/2020,10,2,2020,0,0,Estonia,EE
1980,09/02/2020,9,2,2020,0,0,Estonia,EE
1981,08/02/2020,8,2,2020,0,0,Estonia,EE
1982,07/02/2020,7,2,2020,0,0,Estonia,EE
1983,06/02/2020,6,2,2020,0,0,Estonia,EE
1984,05/02/2020,5,2,2020,0,0,Estonia,EE
1985,04/02/2020,4,2,2020,0,0,Estonia,EE
1986,03/02/2020,3,2,2020,0,0,Estonia,EE
1987,02/02/2020,2,2,2020,0,0,Estonia,EE
1988,01/02/2020,1,2,2020,0,0,Estonia,EE
1989,31/01/2020,31,1,2020,0,0,Estonia,EE
1990,30/01/2020,30,1,2020,0,0,Estonia,EE
1991,29/01/2020,29,1,2020,0,0,Estonia,EE
1992,28/01/2020,28,1,2020,0,0,Estonia,EE
1993,27/01/2020,27,1,2020,0,0,Estonia,EE
1994,26/01/2020,26,1,2020,0,0,Estonia,EE
1995,25/01/2020,25,1,2020,0,0,Estonia,EE
1996,24/01/2020,24,1,2020,0,0,Estonia,EE
1997,23/01/2020,23,1,2020,0,0,Estonia,EE
1998,22/01/2020,22,1,2020,0,0,Estonia,EE
1999,21/01/2020,21,1,2020,0,0,Estonia,EE
2000,20/01/2020,20,1,2020,0,0,Estonia,EE
2001,19/01/2020,19,1,2020,0,0,Estonia,EE
2002,18/01/2020,18,1,2020,0,0,Estonia,EE
2003,17/01/2020,17,1,2020,0,0,Estonia,EE
2004,16/01/2020,16,1,2020,0,0,Estonia,EE
2005,15/01/2020,15,1,2020,0,0,Estonia,EE
2006,14/01/2020,14,1,2020,0,0,Estonia,EE
2007,13/01/2020,13,1,2020,0,0,Estonia,EE
2008,12/01/2020,12,1,2020,0,0,Estonia,EE
2009,11/01/2020,11,1,2020,0,0,Estonia,EE
2010,10/01/2020,10,1,2020,0,0,Estonia,EE
2011,09/01/2020,9,1,2020,0,0,Estonia,EE
2012,08/01/2020,8,1,2020,0,0,Estonia,EE
2013,07/01/2020,7,1,2020,0,0,Estonia,EE
2014,06/01/2020,6,1,2020,0,0,Estonia,EE
2015,05/01/2020,5,1,2020,0,0,Estonia,EE
2016,04/01/2020,4,1,2020,0,0,Estonia,EE
2017,03/01/2020,3,1,2020,0,0,Estonia,EE
2018,02/01/2020,2,1,2020,0,0,Estonia,EE
2019,01/01/2020,1,1,2020,0,0,Estonia,EE
2020,31/12/2019,31,12,2019,0,0,Estonia,EE
2021,24/03/2020,24,3,2020,0,0,Eswatini,SZ
2022,23/03/2020,23,3,2020,3,0,Eswatini,SZ
2023,22/03/2020,22,3,2020,0,0,Eswatini,SZ
2024,21/03/2020,21,3,2020,0,0,Eswatini,SZ
2025,20/03/2020,20,3,2020,0,0,Eswatini,SZ
2026,19/03/2020,19,3,2020,0,0,Eswatini,SZ
2027,18/03/2020,18,3,2020,0,0,Eswatini,SZ
2028,17/03/2020,17,3,2020,0,0,Eswatini,SZ
2029,16/03/2020,16,3,2020,0,0,Eswatini,SZ
2030,15/03/2020,15,3,2020,1,0,Eswatini,SZ
2031,24/03/2020,24,3,2020,0,0,Ethiopia,ET
2032,23/03/2020,23,3,2020,2,0,Ethiopia,ET
2033,22/03/2020,22,3,2020,0,0,Ethiopia,ET
2034,21/03/2020,21,3,2020,2,0,Ethiopia,ET
2035,20/03/2020,20,3,2020,1,0,Ethiopia,ET
2036,19/03/2020,19,3,2020,1,0,Ethiopia,ET
2037,18/03/2020,18,3,2020,0,0,Ethiopia,ET
2038,17/03/2020,17,3,2020,1,0,Ethiopia,ET
2039,16/03/2020,16,3,2020,3,0,Ethiopia,ET
2040,15/03/2020,15,3,2020,0,0,Ethiopia,ET
2041,14/03/2020,14,3,2020,1,0,Ethiopia,ET
2042,24/03/2020,24,3,2020,3,0,Faroe_Islands,FO
2043,23/03/2020,23,3,2020,23,0,Faroe_Islands,FO
2044,22/03/2020,22,3,2020,12,0,Faroe_Islands,FO
2045,21/03/2020,21,3,2020,8,0,Faroe_Islands,FO
2046,20/03/2020,20,3,2020,72,0,Faroe_Islands,FO
2047,24/03/2020,24,3,2020,1,0,Fiji,FJ
2048,23/03/2020,23,3,2020,1,0,Fiji,FJ
2049,22/03/2020,22,3,2020,1,0,Fiji,FJ
2050,21/03/2020,21,3,2020,0,0,Fiji,FJ
2051,20/03/2020,20,3,2020,1,0,Fiji,FJ
2052,24/03/2020,24,3,2020,74,0,Finland,FI
2053,23/03/2020,23,3,2020,105,0,Finland,FI
2054,22/03/2020,22,3,2020,71,1,Finland,FI
2055,21/03/2020,21,3,2020,50,0,Finland,FI
2056,20/03/2020,20,3,2020,31,0,Finland,FI
2057,19/03/2020,19,3,2020,50,0,Finland,FI
2058,18/03/2020,18,3,2020,47,0,Finland,FI
2059,17/03/2020,17,3,2020,5,0,Finland,FI
2060,16/03/2020,16,3,2020,57,0,Finland,FI
2061,15/03/2020,15,3,2020,55,0,Finland,FI
2062,13/03/2020,13,3,2020,96,0,Finland,FI
2063,12/03/2020,12,3,2020,19,0,Finland,FI
2064,10/03/2020,10,3,2020,10,0,Finland,FI
2065,09/03/2020,9,3,2020,11,0,Finland,FI
2066,07/03/2020,7,3,2020,7,0,Finland,FI
2067,06/03/2020,6,3,2020,5,0,Finland,FI
2068,04/03/2020,4,3,2020,1,0,Finland,FI
2069,02/03/2020,2,3,2020,3,0,Finland,FI
2070,01/03/2020,1,3,2020,0,0,Finland,FI
2071,29/02/2020,29,2,2020,1,0,Finland,FI
2072,28/02/2020,28,2,2020,0,0,Finland,FI
2073,27/02/2020,27,2,2020,1,0,Finland,FI
2074,26/02/2020,26,2,2020,0,0,Finland,FI
2075,25/02/2020,25,2,2020,0,0,Finland,FI
2076,24/02/2020,24,2,2020,0,0,Finland,FI
2077,23/02/2020,23,2,2020,0,0,Finland,FI
2078,22/02/2020,22,2,2020,0,0,Finland,FI
2079,21/02/2020,21,2,2020,0,0,Finland,FI
2080,20/02/2020,20,2,2020,0,0,Finland,FI
2081,19/02/2020,19,2,2020,0,0,Finland,FI
2082,18/02/2020,18,2,2020,0,0,Finland,FI
2083,17/02/2020,17,2,2020,0,0,Finland,FI
2084,16/02/2020,16,2,2020,0,0,Finland,FI
2085,15/02/2020,15,2,2020,0,0,Finland,FI
2086,14/02/2020,14,2,2020,0,0,Finland,FI
2087,13/02/2020,13,2,2020,0,0,Finland,FI
2088,12/02/2020,12,2,2020,0,0,Finland,FI
2089,11/02/2020,11,2,2020,0,0,Finland,FI
2090,10/02/2020,10,2,2020,0,0,Finland,FI
2091,09/02/2020,9,2,2020,0,0,Finland,FI
2092,08/02/2020,8,2,2020,0,0,Finland,FI
2093,07/02/2020,7,2,2020,0,0,Finland,FI
2094,06/02/2020,6,2,2020,0,0,Finland,FI
2095,05/02/2020,5,2,2020,0,0,Finland,FI
2096,04/02/2020,4,2,2020,0,0,Finland,FI
2097,03/02/2020,3,2,2020,0,0,Finland,FI
2098,02/02/2020,2,2,2020,0,0,Finland,FI
2099,01/02/2020,1,2,2020,0,0,Finland,FI
2100,31/01/2020,31,1,2020,0,0,Finland,FI
2101,30/01/2020,30,1,2020,1,0,Finland,FI
2102,29/01/2020,29,1,2020,0,0,Finland,FI
2103,28/01/2020,28,1,2020,0,0,Finland,FI
2104,27/01/2020,27,1,2020,0,0,Finland,FI
2105,26/01/2020,26,1,2020,0,0,Finland,FI
2106,25/01/2020,25,1,2020,0,0,Finland,FI
2107,24/01/2020,24,1,2020,0,0,Finland,FI
2108,23/01/2020,23,1,2020,0,0,Finland,FI
2109,22/01/2020,22,1,2020,0,0,Finland,FI
2110,21/01/2020,21,1,2020,0,0,Finland,FI
2111,20/01/2020,20,1,2020,0,0,Finland,FI
2112,19/01/2020,19,1,2020,0,0,Finland,FI
2113,18/01/2020,18,1,2020,0,0,Finland,FI
2114,17/01/2020,17,1,2020,0,0,Finland,FI
2115,16/01/2020,16,1,2020,0,0,Finland,FI
2116,15/01/2020,15,1,2020,0,0,Finland,FI
2117,14/01/2020,14,1,2020,0,0,Finland,FI
2118,13/01/2020,13,1,2020,0,0,Finland,FI
2119,12/01/2020,12,1,2020,0,0,Finland,FI
2120,11/01/2020,11,1,2020,0,0,Finland,FI
2121,10/01/2020,10,1,2020,0,0,Finland,FI
2122,09/01/2020,9,1,2020,0,0,Finland,FI
2123,08/01/2020,8,1,2020,0,0,Finland,FI
2124,07/01/2020,7,1,2020,0,0,Finland,FI
2125,06/01/2020,6,1,2020,0,0,Finland,FI
2126,05/01/2020,5,1,2020,0,0,Finland,FI
2127,04/01/2020,4,1,2020,0,0,Finland,FI
2128,03/01/2020,3,1,2020,0,0,Finland,FI
2129,02/01/2020,2,1,2020,0,0,Finland,FI
2130,01/01/2020,1,1,2020,0,0,Finland,FI
2131,31/12/2019,31,12,2019,0,0,Finland,FI
2132,24/03/2020,24,3,2020,3838,186,France,FR
2133,23/03/2020,23,3,2020,1559,112,France,FR
2134,22/03/2020,22,3,2020,1847,112,France,FR
2135,21/03/2020,21,3,2020,1617,78,France,FR
2136,20/03/2020,20,3,2020,1861,128,France,FR
2137,19/03/2020,19,3,2020,1404,69,France,FR
2138,18/03/2020,18,3,2020,1097,27,France,FR
2139,17/03/2020,17,3,2020,1210,21,France,FR
2140,16/03/2020,16,3,2020,924,36,France,FR
2141,15/03/2020,15,3,2020,838,12,France,FR
2142,14/03/2020,14,3,2020,785,18,France,FR
2143,13/03/2020,13,3,2020,595,13,France,FR
2144,12/03/2020,12,3,2020,497,15,France,FR
2145,11/03/2020,11,3,2020,372,3,France,FR
2146,10/03/2020,10,3,2020,286,11,France,FR
2147,09/03/2020,9,3,2020,410,9,France,FR
2148,08/03/2020,8,3,2020,103,1,France,FR
2149,07/03/2020,7,3,2020,190,2,France,FR
2150,06/03/2020,6,3,2020,138,3,France,FR
2151,05/03/2020,5,3,2020,73,0,France,FR
2152,04/03/2020,4,3,2020,34,1,France,FR
2153,03/03/2020,3,3,2020,48,1,France,FR
2154,02/03/2020,2,3,2020,30,0,France,FR
2155,01/03/2020,1,3,2020,43,0,France,FR
2156,29/02/2020,29,2,2020,19,0,France,FR
2157,28/02/2020,28,2,2020,21,0,France,FR
2158,27/02/2020,27,2,2020,3,1,France,FR
2159,26/02/2020,26,2,2020,2,0,France,FR
2160,25/02/2020,25,2,2020,0,0,France,FR
2161,24/02/2020,24,2,2020,0,0,France,FR
2162,23/02/2020,23,2,2020,0,0,France,FR
2163,22/02/2020,22,2,2020,0,0,France,FR
2164,21/02/2020,21,2,2020,0,0,France,FR
2165,20/02/2020,20,2,2020,0,0,France,FR
2166,19/02/2020,19,2,2020,0,0,France,FR
2167,18/02/2020,18,2,2020,0,0,France,FR
2168,17/02/2020,17,2,2020,1,0,France,FR
2169,16/02/2020,16,2,2020,0,0,France,FR
2170,15/02/2020,15,2,2020,0,1,France,FR
2171,14/02/2020,14,2,2020,0,0,France,FR
2172,13/02/2020,13,2,2020,0,0,France,FR
2173,12/02/2020,12,2,2020,0,0,France,FR
2174,11/02/2020,11,2,2020,0,0,France,FR
2175,10/02/2020,10,2,2020,0,0,France,FR
2176,09/02/2020,9,2,2020,0,0,France,FR
2177,08/02/2020,8,2,2020,5,0,France,FR
2178,07/02/2020,7,2,2020,0,0,France,FR
2179,06/02/2020,6,2,2020,0,0,France,FR
2180,05/02/2020,5,2,2020,0,0,France,FR
2181,04/02/2020,4,2,2020,0,0,France,FR
2182,03/02/2020,3,2,2020,0,0,France,FR
2183,02/02/2020,2,2,2020,0,0,France,FR
2184,01/02/2020,1,2,2020,0,0,France,FR
2185,31/01/2020,31,1,2020,1,0,France,FR
2186,30/01/2020,30,1,2020,1,0,France,FR
2187,29/01/2020,29,1,2020,1,0,France,FR
2188,28/01/2020,28,1,2020,0,0,France,FR
2189,27/01/2020,27,1,2020,0,0,France,FR
2190,26/01/2020,26,1,2020,0,0,France,FR
2191,25/01/2020,25,1,2020,3,0,France,FR
2192,24/01/2020,24,1,2020,0,0,France,FR
2193,23/01/2020,23,1,2020,0,0,France,FR
2194,22/01/2020,22,1,2020,0,0,France,FR
2195,21/01/2020,21,1,2020,0,0,France,FR
2196,20/01/2020,20,1,2020,0,0,France,FR
2197,19/01/2020,19,1,2020,0,0,France,FR
2198,18/01/2020,18,1,2020,0,0,France,FR
2199,17/01/2020,17,1,2020,0,0,France,FR
2200,16/01/2020,16,1,2020,0,0,France,FR
2201,15/01/2020,15,1,2020,0,0,France,FR
2202,14/01/2020,14,1,2020,0,0,France,FR
2203,13/01/2020,13,1,2020,0,0,France,FR
2204,12/01/2020,12,1,2020,0,0,France,FR
2205,11/01/2020,11,1,2020,0,0,France,FR
2206,10/01/2020,10,1,2020,0,0,France,FR
2207,09/01/2020,9,1,2020,0,0,France,FR
2208,08/01/2020,8,1,2020,0,0,France,FR
2209,07/01/2020,7,1,2020,0,0,France,FR
2210,06/01/2020,6,1,2020,0,0,France,FR
2211,05/01/2020,5,1,2020,0,0,France,FR
2212,04/01/2020,4,1,2020,0,0,France,FR
2213,03/01/2020,3,1,2020,0,0,France,FR
2214,02/01/2020,2,1,2020,0,0,France,FR
2215,01/01/2020,1,1,2020,0,0,France,FR
2216,31/12/2019,31,12,2019,0,0,France,FR
2217,24/03/2020,24,3,2020,5,0,French_Polynesia,PYF
2218,23/03/2020,23,3,2020,1,0,French_Polynesia,PYF
2219,22/03/2020,22,3,2020,2,0,French_Polynesia,PYF
2220,21/03/2020,21,3,2020,12,0,French_Polynesia,PYF
2221,20/03/2020,20,3,2020,0,0,French_Polynesia,PYF
